date,continent,city,theme,is_global,importance
2024-09-19,Africa,Johannesburg,Nile River,False,0.62
2024-09-26,Oceania,Brisbane,Outback,False,0.3
2024-09-27,North America,Chicago,US Politics,False,0.74
2024-10-08,South America,Santiago,Amazon Rainforest,False,0.25
2024-10-07,Oceania,Auckland,Indigenous Rights,False,0.28
2024-10-02,North America,New York,Wall Street,False,0.65
2024-10-14,Europe,London,European Union,False,0.68
2024-10-05,Oceania,Auckland,Indigenous Rights,False,0.42
2024-09-25,Europe,Madrid,Champions League,False,0.29
2024-09-22,North America,Los Angeles,Wall Street,False,0.4
2024-10-16,South America,Lima,Renewable Energy,True,0.11
2024-09-29,Oceania,Auckland,Outback,False,0.25
2024-10-01,Europe,Rome,Royal Families,False,0.38
2024-10-03,Oceania,Auckland,Indigenous Rights,False,0.61
2024-09-24,Europe,Rome,Champions League,False,0.39
2024-09-20,South America,São Paulo,Carnival,False,0.52
2024-09-26,Asia,Mumbai,Great Wall,False,0.33
2024-10-06,Africa,Casablanca,Safaris,False,0.85
2024-10-03,South America,Bogotá,Global Economy,True,0.27
2024-10-03,Asia,Shanghai,Great Wall,False,0.4
2024-09-28,Asia,Shanghai,Silk Road,False,0.65
2024-10-06,South America,Santiago,Soccer,False,0.99
2024-09-20,Africa,Lagos,Climate Change,True,0.61
2024-09-17,Europe,Paris,European Union,False,0.96
2024-10-10,Africa,Nairobi,Cybersecurity,True,0.91
2024-09-28,Europe,Rome,European Union,False,0.72
2024-09-21,Oceania,Brisbane,Global Economy,True,0.25
2024-09-30,Asia,Shanghai,Sumo Wrestling,False,0.93
2024-09-21,Asia,Tokyo,K-pop,False,0.93
2024-09-30,Africa,Casablanca,Wildlife Conservation,False,0.24
2024-10-08,South America,Buenos Aires,Andes Mountains,False,0.68
2024-09-19,Oceania,Brisbane,Outback,False,0.36
2024-09-28,Oceania,Brisbane,Kangaroos,False,0.88
2024-09-23,Europe,London,Champions League,False,0.47
2024-10-04,Africa,Cairo,Safaris,False,0.95
2024-09-24,Europe,Madrid,Art Exhibitions,False,0.22
2024-10-09,Europe,Rome,Artificial Intelligence,True,0.42
2024-09-21,South America,Bogotá,Soccer,False,0.45
2024-09-23,Asia,Mumbai,K-pop,False,0.56
2024-09-23,North America,New York,Artificial Intelligence,True,0.14
2024-10-05,South America,Bogotá,Amazon Rainforest,False,0.18
2024-09-22,North America,Mexico City,International Relations,True,0.17
2024-10-13,South America,Bogotá,Andes Mountains,False,0.71
2024-10-01,North America,Los Angeles,US Politics,False,0.28
2024-10-05,Asia,Bangkok,Bollywood,False,0.45
2024-09-28,Oceania,Perth,Great Barrier Reef,False,0.52
2024-10-04,South America,Buenos Aires,Latin Music,False,0.37
2024-09-25,Oceania,Melbourne,Kangaroos,False,0.15
2024-09-30,South America,São Paulo,Carnival,False,0.81
2024-09-23,Africa,Nairobi,African Union,False,0.12
2024-09-29,Africa,Lagos,Nile River,False,0.83
2024-09-18,South America,Lima,Andes Mountains,False,0.22
2024-10-17,South America,São Paulo,Latin Music,False,0.24
2024-10-14,Oceania,Perth,Kangaroos,False,0.72
2024-10-10,Asia,Seoul,Great Wall,False,0.48
2024-09-17,North America,New York,Silicon Valley,False,0.17
2024-09-25,North America,Los Angeles,NFL,False,0.2
2024-09-27,South America,Bogotá,Carnival,False,0.48
2024-09-29,North America,Mexico City,International Relations,True,0.39
2024-10-17,South America,São Paulo,Carnival,False,0.24
2024-10-14,Oceania,Auckland,Rugby,False,0.85
2024-09-22,Africa,Casablanca,Nile River,False,0.68
2024-10-10,Oceania,Perth,Indigenous Rights,False,0.15
2024-09-18,Europe,London,Art Exhibitions,False,0.95
2024-09-21,Oceania,Brisbane,Great Barrier Reef,False,0.7
2024-10-13,Asia,Mumbai,K-pop,False,0.76
2024-09-19,Oceania,Perth,Technology Advancements,True,0.83
2024-09-28,North America,New York,US Politics,False,0.19
2024-10-01,Oceania,Auckland,Outback,False,0.83
2024-10-03,Asia,Seoul,Great Wall,False,0.28
2024-10-16,South America,Buenos Aires,Carnival,False,0.78
2024-10-01,Africa,Johannesburg,Climate Change,True,0.16
2024-10-14,North America,Mexico City,Hollywood,False,0.21
2024-10-03,Africa,Nairobi,Technology Advancements,True,0.7
2024-09-26,Europe,Paris,European Union,False,0.2
2024-10-14,Africa,Nairobi,Safaris,False,0.83
2024-09-29,Europe,Madrid,Champions League,False,0.44
2024-09-18,Europe,Rome,Art Exhibitions,False,0.74
2024-09-30,South America,Lima,Climate Change,True,0.65
2024-09-20,North America,Mexico City,Space Exploration,True,0.88
2024-10-02,Europe,Berlin,European Union,False,0.49
2024-10-10,South America,São Paulo,Amazon Rainforest,False,0.13
2024-09-21,Asia,Bangkok,International Relations,True,0.9
2024-10-08,Oceania,Auckland,Outback,False,0.33
2024-10-10,Asia,Bangkok,K-pop,False,0.65
2024-09-19,South America,Lima,Latin Music,False,0.68
2024-09-23,Africa,Cairo,Nile River,False,0.31
2024-09-25,Oceania,Sydney,Global Trade,True,0.33
2024-10-01,South America,Buenos Aires,Carnival,False,0.93
2024-09-30,North America,Los Angeles,Health and Pandemics,True,0.88
2024-10-09,Asia,Bangkok,Technology Advancements,True,0.74
2024-09-23,Europe,Paris,Renewable Energy,True,0.19
2024-09-28,Africa,Nairobi,Sahara Desert,False,0.55
2024-09-22,Europe,Paris,Art Exhibitions,False,0.45
2024-09-28,Europe,London,Royal Families,False,0.14
2024-09-24,Europe,Paris,European Union,False,0.88
2024-09-19,North America,Los Angeles,Health and Pandemics,True,0.94
2024-10-02,Africa,Nairobi,Sahara Desert,False,0.35
2024-10-02,Asia,Mumbai,Space Exploration,True,0.4
2024-10-02,Oceania,Sydney,Outback,False,0.68
2024-10-10,Oceania,Brisbane,Renewable Energy,True,0.98
2024-10-16,Europe,Paris,European Union,False,0.55
2024-09-26,Europe,London,Royal Families,False,0.51
2024-10-04,Africa,Casablanca,Wildlife Conservation,False,0.8
2024-09-22,Oceania,Auckland,Global Economy,True,0.31
2024-09-23,South America,Santiago,International Relations,True,0.72
2024-09-20,Asia,Tokyo,Silk Road,False,0.22
2024-09-29,North America,New York,NFL,False,0.89
2024-09-30,South America,Buenos Aires,Soccer,False,0.11
2024-09-21,Africa,Casablanca,African Union,False,0.17
2024-10-16,South America,Lima,Soccer,False,0.62
2024-09-27,Europe,Berlin,Brexit,False,0.91
2024-10-11,Africa,Johannesburg,Safaris,False,0.76
2024-10-05,Europe,Berlin,Art Exhibitions,False,0.68
2024-10-08,Africa,Cairo,African Union,False,0.31
2024-09-28,Europe,Madrid,Brexit,False,0.94
2024-10-06,Europe,Rome,Artificial Intelligence,True,0.76
2024-09-19,Africa,Johannesburg,Cybersecurity,True,0.72
2024-10-01,North America,Los Angeles,Hollywood,False,0.1
2024-09-21,Africa,Casablanca,Safaris,False,0.17
2024-10-17,Africa,Nairobi,Sahara Desert,False,0.33
2024-09-23,South America,Lima,Amazon Rainforest,False,0.97
2024-10-10,Oceania,Melbourne,Outback,False,0.11
2024-10-14,Africa,Lagos,Cybersecurity,True,0.8
2024-10-01,Asia,Seoul,Bollywood,False,0.77
2024-09-27,Oceania,Auckland,Indigenous Rights,False,0.32
2024-10-15,Africa,Cairo,International Relations,True,0.62
2024-10-11,North America,Toronto,Wall Street,False,0.57
2024-10-01,North America,Toronto,Artificial Intelligence,True,0.12
2024-09-29,Oceania,Sydney,Indigenous Rights,False,0.28
2024-10-13,Oceania,Brisbane,Indigenous Rights,False,0.83
2024-10-15,North America,Los Angeles,Health and Pandemics,True,0.58
2024-09-22,South America,São Paulo,Andes Mountains,False,0.87
2024-10-14,Asia,Mumbai,Sumo Wrestling,False,0.91
2024-09-23,North America,Los Angeles,Wall Street,False,0.87
2024-10-03,Africa,Lagos,African Union,False,0.72
2024-10-14,Europe,Rome,Global Economy,True,0.69
2024-10-02,North America,New York,Hollywood,False,0.83
2024-09-23,South America,Buenos Aires,Latin Music,False,0.46
2024-10-13,Africa,Casablanca,Nile River,False,0.57
2024-09-26,South America,Santiago,Andes Mountains,False,0.43
2024-10-04,Asia,Mumbai,Artificial Intelligence,True,0.37
2024-09-18,Oceania,Auckland,Indigenous Rights,False,0.74
2024-10-07,Africa,Lagos,Global Trade,True,0.72
2024-10-12,Africa,Casablanca,Cybersecurity,True,0.92
2024-09-20,Europe,Madrid,European Union,False,0.69
2024-09-25,North America,Toronto,NFL,False,0.49
2024-09-29,Europe,Paris,Brexit,False,1.0
2024-09-18,North America,Los Angeles,Space Exploration,True,0.22
2024-10-01,South America,Buenos Aires,Carnival,False,0.53
2024-10-05,Oceania,Auckland,Climate Change,True,0.17
2024-10-05,Oceania,Brisbane,Climate Change,True,0.15
2024-09-23,North America,Toronto,Wall Street,False,0.72
2024-09-28,North America,New York,Renewable Energy,True,0.75
2024-09-29,Africa,Casablanca,Nile River,False,0.51
2024-09-23,Africa,Casablanca,Cybersecurity,True,0.6
2024-09-27,South America,Buenos Aires,Soccer,False,0.41
2024-09-17,Africa,Lagos,Sahara Desert,False,0.93
2024-10-14,Oceania,Sydney,Indigenous Rights,False,0.75
2024-10-15,Asia,Tokyo,Bollywood,False,0.91
2024-10-06,South America,Santiago,Andes Mountains,False,0.89
2024-10-15,South America,Buenos Aires,Space Exploration,True,0.29
2024-10-17,Africa,Johannesburg,Nile River,False,1.0
2024-10-07,South America,Santiago,Amazon Rainforest,False,0.15
2024-10-10,Europe,Berlin,Global Trade,True,0.36
2024-09-25,North America,Los Angeles,US Politics,False,0.16
2024-09-24,Asia,Tokyo,Great Wall,False,0.63
2024-09-20,Europe,Madrid,Royal Families,False,0.21
2024-09-19,Europe,Rome,Climate Change,True,0.98
2024-10-02,South America,Lima,Soccer,False,0.41
2024-09-27,South America,Lima,Latin Music,False,0.32
2024-10-01,Africa,Nairobi,Global Economy,True,0.43
2024-10-04,Europe,Madrid,Art Exhibitions,False,0.68
2024-09-29,North America,Mexico City,NFL,False,0.96
2024-10-01,Europe,Madrid,European Union,False,0.69
2024-10-13,South America,São Paulo,Andes Mountains,False,0.15
2024-09-22,Oceania,Auckland,Indigenous Rights,False,0.89
2024-09-26,Europe,London,Art Exhibitions,False,0.38
2024-10-03,Asia,Tokyo,Silk Road,False,0.11
2024-09-17,South America,Buenos Aires,Global Trade,True,0.13
2024-09-23,Europe,Paris,Art Exhibitions,False,0.71
2024-09-25,Europe,Rome,Renewable Energy,True,0.92
2024-10-01,Asia,Mumbai,Sumo Wrestling,False,0.96
2024-10-02,Oceania,Auckland,Great Barrier Reef,False,0.45
2024-10-11,Oceania,Brisbane,International Relations,True,0.89
2024-09-30,Europe,Paris,Royal Families,False,0.85
2024-09-29,Africa,Nairobi,Health and Pandemics,True,0.66
2024-09-22,Asia,Shanghai,K-pop,False,0.38
2024-10-10,Europe,London,Renewable Energy,True,0.66
2024-10-02,South America,Santiago,Amazon Rainforest,False,0.33
2024-10-10,Europe,London,Champions League,False,0.86
2024-10-08,North America,Mexico City,NFL,False,0.5
2024-09-28,Asia,Shanghai,Bollywood,False,0.8
2024-09-18,South America,Lima,Amazon Rainforest,False,0.71
2024-09-21,Africa,Casablanca,Climate Change,True,0.22
2024-10-05,Oceania,Brisbane,Great Barrier Reef,False,0.42
2024-10-15,South America,Santiago,Carnival,False,0.88
2024-09-19,Asia,Seoul,Global Trade,True,0.57
2024-09-26,Oceania,Perth,Kangaroos,False,0.18
2024-10-09,Oceania,Melbourne,Great Barrier Reef,False,0.69
2024-09-19,Asia,Tokyo,Space Exploration,True,0.23
2024-10-14,Asia,Mumbai,K-pop,False,0.72
2024-10-05,Europe,London,European Union,False,0.13
2024-09-25,Oceania,Perth,Indigenous Rights,False,0.84
2024-10-17,South America,Lima,Amazon Rainforest,False,0.31
2024-10-05,Oceania,Sydney,Kangaroos,False,0.36
2024-10-05,North America,Chicago,NFL,False,0.49
2024-10-09,Europe,Paris,European Union,False,0.42
2024-09-26,Asia,Tokyo,Global Trade,True,0.71
2024-10-02,South America,São Paulo,International Relations,True,0.4
2024-09-27,Asia,Tokyo,Bollywood,False,0.85
2024-10-10,Asia,Mumbai,Renewable Energy,True,0.58
2024-09-18,Oceania,Sydney,Rugby,False,0.15
2024-09-23,Asia,Mumbai,Silk Road,False,0.16
2024-09-26,Europe,Paris,Brexit,False,0.16
2024-10-05,South America,Buenos Aires,Andes Mountains,False,0.85
2024-10-09,South America,São Paulo,Latin Music,False,0.39
2024-09-22,Asia,Tokyo,Bollywood,False,0.12
2024-10-10,Oceania,Brisbane,Kangaroos,False,0.45
2024-09-27,Africa,Johannesburg,Climate Change,True,0.78
2024-09-21,South America,Buenos Aires,Andes Mountains,False,0.3
2024-09-19,Europe,Paris,European Union,False,0.88
2024-09-22,Africa,Nairobi,African Union,False,0.56
2024-09-20,North America,Chicago,NFL,False,0.79
2024-10-05,North America,Chicago,NFL,False,0.84
2024-10-09,North America,Mexico City,NFL,False,0.68
2024-09-29,Asia,Tokyo,Great Wall,False,0.83
2024-09-23,Europe,Madrid,Brexit,False,0.85
2024-10-06,Europe,Rome,Brexit,False,0.51
2024-10-14,Asia,Mumbai,Space Exploration,True,0.14
2024-09-30,Europe,Berlin,Royal Families,False,0.96
2024-09-24,South America,Lima,Amazon Rainforest,False,0.61
2024-09-19,Africa,Cairo,International Relations,True,0.82
2024-10-05,Oceania,Sydney,Rugby,False,0.39
2024-10-17,Asia,Tokyo,Silk Road,False,0.45
2024-10-14,North America,Los Angeles,US Politics,False,0.25
2024-10-06,Africa,Nairobi,Technology Advancements,True,0.76
2024-09-19,Asia,Mumbai,Silk Road,False,0.81
2024-09-28,Oceania,Melbourne,Kangaroos,False,0.24
2024-10-11,Africa,Cairo,Nile River,False,0.4
2024-09-26,Oceania,Brisbane,Rugby,False,0.36
2024-09-20,Europe,Madrid,Brexit,False,0.2
2024-10-10,Asia,Tokyo,Global Economy,True,0.17
2024-09-22,Africa,Cairo,Safaris,False,0.66
2024-09-22,Asia,Seoul,Silk Road,False,0.99
2024-09-26,Oceania,Sydney,International Relations,True,0.21
2024-10-04,North America,Toronto,Silicon Valley,False,0.79
2024-09-30,North America,Toronto,Hollywood,False,0.91
2024-09-24,Asia,Bangkok,Silk Road,False,0.64
2024-10-17,Europe,Berlin,Champions League,False,0.71
2024-10-13,North America,Chicago,Cybersecurity,True,0.17
2024-10-02,Africa,Johannesburg,Wildlife Conservation,False,0.61
2024-09-20,North America,Los Angeles,Cybersecurity,True,0.76
2024-09-22,South America,Lima,Health and Pandemics,True,0.38
2024-10-14,South America,Santiago,Andes Mountains,False,0.34
2024-09-18,Oceania,Sydney,Outback,False,0.44
2024-09-28,Oceania,Brisbane,Rugby,False,0.15
2024-09-17,Oceania,Melbourne,Great Barrier Reef,False,0.11
2024-09-26,Africa,Nairobi,International Relations,True,0.2
2024-09-29,Europe,Berlin,Brexit,False,0.76
2024-10-02,South America,São Paulo,International Relations,True,0.1
2024-10-09,Asia,Shanghai,K-pop,False,0.14
2024-10-05,Oceania,Melbourne,Global Economy,True,0.99
2024-10-04,Africa,Nairobi,Wildlife Conservation,False,0.61
2024-10-11,Europe,London,European Union,False,0.81
2024-09-19,North America,Chicago,Health and Pandemics,True,0.96
2024-09-22,North America,Chicago,Wall Street,False,0.91
2024-09-17,Africa,Nairobi,Sahara Desert,False,0.72
2024-10-03,Oceania,Brisbane,Rugby,False,0.22
2024-10-01,Africa,Lagos,African Union,False,0.72
2024-09-22,North America,Toronto,Global Trade,True,0.58
2024-09-20,North America,Mexico City,Hollywood,False,0.88
2024-10-12,South America,Bogotá,Andes Mountains,False,0.8
2024-09-27,Europe,Madrid,Art Exhibitions,False,0.49
2024-10-09,Oceania,Sydney,Renewable Energy,True,0.65
2024-10-06,Asia,Mumbai,Bollywood,False,0.89
2024-10-15,South America,Lima,Andes Mountains,False,0.11
2024-09-25,South America,Bogotá,Soccer,False,1.0
2024-09-22,Oceania,Sydney,Rugby,False,0.43
2024-09-24,North America,Toronto,Hollywood,False,0.94
2024-10-10,South America,Santiago,International Relations,True,0.85
2024-10-16,North America,New York,Silicon Valley,False,0.1
2024-10-04,North America,Los Angeles,Wall Street,False,0.3
2024-09-20,Africa,Nairobi,Technology Advancements,True,0.9
2024-10-06,Africa,Casablanca,Technology Advancements,True,0.55
2024-09-17,North America,New York,Wall Street,False,0.15
2024-09-28,Oceania,Melbourne,International Relations,True,0.48
2024-09-25,Asia,Mumbai,Technology Advancements,True,0.96
2024-09-17,Oceania,Melbourne,Kangaroos,False,0.62
2024-10-16,Oceania,Brisbane,Great Barrier Reef,False,0.89
2024-09-21,Africa,Cairo,African Union,False,0.58
2024-09-17,Africa,Casablanca,Wildlife Conservation,False,0.17
2024-10-14,Europe,London,Brexit,False,0.73
2024-09-20,Oceania,Brisbane,Kangaroos,False,0.83
2024-10-16,Asia,Seoul,K-pop,False,0.4
2024-10-06,North America,Chicago,Silicon Valley,False,0.24
2024-10-12,North America,Mexico City,Global Economy,True,0.41
2024-10-05,Asia,Shanghai,K-pop,False,0.48
2024-09-22,Oceania,Sydney,Space Exploration,True,0.63
2024-10-17,Asia,Seoul,Great Wall,False,0.86
2024-09-27,Oceania,Melbourne,Outback,False,0.15
2024-10-02,South America,Buenos Aires,Cybersecurity,True,0.43
2024-09-17,Asia,Shanghai,Bollywood,False,0.24
2024-10-17,Africa,Lagos,Safaris,False,0.49
2024-09-22,Asia,Shanghai,Bollywood,False,0.72
2024-09-18,North America,Chicago,Silicon Valley,False,0.93
2024-09-30,North America,Los Angeles,NFL,False,0.56
2024-10-02,North America,Chicago,Global Trade,True,0.46
2024-10-12,Asia,Bangkok,K-pop,False,0.81
2024-09-23,North America,Mexico City,Wall Street,False,0.12
2024-10-13,North America,Mexico City,Climate Change,True,0.4
2024-09-20,Oceania,Perth,Outback,False,0.19
2024-09-24,Europe,Rome,Health and Pandemics,True,0.82
2024-09-17,Oceania,Brisbane,Rugby,False,0.89
2024-09-18,Asia,Bangkok,Great Wall,False,0.41
2024-09-18,Africa,Nairobi,Sahara Desert,False,0.2
2024-10-06,Asia,Seoul,K-pop,False,0.31
2024-10-17,Africa,Nairobi,Wildlife Conservation,False,0.23
2024-09-22,South America,Santiago,Amazon Rainforest,False,0.29
2024-09-25,Europe,London,Art Exhibitions,False,0.89
2024-09-20,Asia,Seoul,Silk Road,False,0.53
2024-10-05,South America,São Paulo,Andes Mountains,False,0.94
2024-10-09,South America,São Paulo,Artificial Intelligence,True,0.26
2024-10-11,Africa,Cairo,Wildlife Conservation,False,0.4
2024-10-12,North America,New York,NFL,False,0.65
2024-10-07,North America,Chicago,Global Economy,True,0.1
2024-09-20,South America,Santiago,Soccer,False,0.66
2024-09-27,Africa,Johannesburg,African Union,False,0.15
2024-10-15,South America,Lima,Carnival,False,0.31
2024-10-14,Africa,Johannesburg,Wildlife Conservation,False,0.29
2024-09-18,South America,Santiago,Soccer,False,0.56
2024-10-03,North America,Toronto,US Politics,False,0.68
2024-09-17,North America,Chicago,Cybersecurity,True,0.61
2024-10-07,North America,Los Angeles,Wall Street,False,0.68
2024-09-26,North America,New York,Hollywood,False,0.92
2024-10-04,Oceania,Brisbane,Climate Change,True,0.56
2024-09-21,Europe,Madrid,Champions League,False,0.95
2024-10-11,Europe,Rome,Champions League,False,0.28
2024-09-18,Europe,London,Royal Families,False,0.94
2024-09-18,Africa,Cairo,Nile River,False,0.14
2024-09-26,Oceania,Auckland,Rugby,False,0.56
2024-09-22,Europe,Madrid,European Union,False,0.75
2024-09-19,Africa,Nairobi,African Union,False,0.26
2024-09-28,North America,Los Angeles,Wall Street,False,0.23
2024-10-09,Oceania,Brisbane,Global Economy,True,0.81
2024-09-23,Asia,Bangkok,Sumo Wrestling,False,0.33
2024-09-30,Oceania,Auckland,Rugby,False,0.35
2024-10-02,Oceania,Auckland,Health and Pandemics,True,0.89
2024-09-17,Asia,Mumbai,Health and Pandemics,True,0.93
2024-09-24,South America,Buenos Aires,Carnival,False,0.3
2024-10-04,South America,Santiago,Latin Music,False,0.3
2024-10-09,Europe,Madrid,Art Exhibitions,False,0.94
2024-09-26,Asia,Mumbai,International Relations,True,0.98
2024-09-28,Asia,Mumbai,Great Wall,False,0.41
2024-09-21,Europe,Paris,Champions League,False,0.16
2024-09-18,Europe,London,Champions League,False,0.1
2024-09-28,Oceania,Sydney,Renewable Energy,True,0.25
2024-10-11,North America,Toronto,Wall Street,False,0.35
2024-09-29,North America,Toronto,Artificial Intelligence,True,0.31
2024-10-05,Africa,Nairobi,Safaris,False,0.8
2024-10-05,Europe,Rome,Cybersecurity,True,0.17
2024-09-24,South America,São Paulo,Amazon Rainforest,False,0.65
2024-10-01,Oceania,Perth,Great Barrier Reef,False,0.37
2024-10-15,Oceania,Auckland,Global Trade,True,0.56
